ImageNumber,ObjectNumber,Children_DilateObjects1_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_IdentifyPrimaryObjects1
36,31,1,42.5,63.285714285714285,0,31,35
36,32,1,12.882352941176471,63.588235294117645,0,32,36
36,33,1,74.52631578947368,64.84210526315789,0,33,37
36,34,1,30.894736842105264,69.57894736842105,0,34,38
36,35,1,16.5,71.5,0,35,39
36,36,1,44.64705882352941,72.52941176470588,0,36,41
36,37,1,54.9,75.95,0,37,42
36,38,1,71.9090909090909,77.81818181818181,0,38,43
36,39,1,92.33333333333333,78.44444444444444,0,39,44
36,40,1,12.5,78.5,0,40,45
36,41,1,39.10526315789474,81.42105263157895,0,41,46
36,42,1,18.25,87.4375,0,42,47
36,43,1,42.125,87.125,0,43,48
36,44,1,46.5,93.2,0,44,49
36,45,1,71.13333333333334,92.53333333333333,0,45,51
37,1,1,56.285714285714285,6.142857142857143,0,1,2
37,2,1,40.42857142857143,11.285714285714286,0,2,3
37,3,1,27.181818181818183,15.590909090909092,0,3,5
37,4,1,50.6,15.6,0,4,6
37,5,1,66.88235294117646,14.764705882352942,0,5,7
37,6,1,11.631578947368421,17.526315789473685,0,6,9
37,7,1,58.63636363636363,21.09090909090909,0,7,10
37,8,1,43.5,24.833333333333332,0,8,11
37,9,1,48.88235294117647,26.41176470588235,0,9,12
37,10,1,9.5,26.5,0,10,13
37,11,1,19.476190476190474,27.095238095238095,0,11,14
37,12,1,31.782608695652176,28.08695652173913,0,12,15
37,13,1,63.294117647058826,30.705882352941178,0,13,16
37,14,1,78.5,31.77777777777778,0,14,17
37,15,1,11.842105263157896,33.1578947368421,0,15,18
37,16,1,54.54545454545455,36.13636363636363,0,16,19
37,17,1,20.5,39.5,0,17,20
37,18,1,45.05555555555556,42.80555555555556,0,18,21
37,19,1,74.38095238095238,43.42857142857143,0,19,22
37,20,1,58.07692307692308,46.69230769230769,0,20,23
37,21,1,47.46153846153846,49.15384615384615,0,21,24
37,22,1,23.77777777777778,50.5,0,22,25
37,23,1,87.89473684210526,49.421052631578945,0,23,26
37,24,1,34.75,51.05,0,24,27
37,25,1,67.41176470588235,50.88235294117647,0,25,28
37,26,1,8.25,51.5,0,26,29
37,27,1,77.5,57.0,0,27,31
37,28,1,57.5,58.81818181818182,0,28,32
37,29,1,89.58823529411765,59.88235294117647,0,29,33
37,30,1,29.11764705882353,60.588235294117645,0,30,34
37,31,1,38.6,62.4,0,31,35
37,32,1,79.21428571428571,65.35714285714286,0,32,36
37,33,1,16.77777777777778,66.5,0,33,37
37,34,1,49.8421052631579,66.84210526315789,0,34,38
37,35,1,61.5625,67.75,0,35,39
37,36,1,37.77777777777778,70.5,0,36,40
37,37,1,69.24,70.68,0,37,41
37,38,1,61.5,76.5,0,38,44
37,39,1,78.61538461538461,77.0,0,39,45
37,40,1,47.0,80.0,0,40,46
37,41,1,22.727272727272727,84.72727272727273,0,41,48
37,42,1,57.88235294117647,84.58823529411765,0,42,49
37,43,1,37.4,86.6,0,43,51
37,44,1,12.764705882352942,92.47058823529412,0,44,53
37,45,1,80.5,93.5,0,45,55
38,1,1,33.0,7.0,0,1,1
38,2,1,63.0,6.7894736842105265,0,2,2
38,3,1,62.0,11.307692307692308,0,3,3
38,4,1,11.625,11.958333333333334,0,4,4
38,5,1,22.133333333333333,11.333333333333334,0,5,5
38,6,1,90.38095238095238,17.285714285714285,0,6,8
38,7,1,30.0,21.0,0,7,9
38,8,1,74.5909090909091,22.227272727272727,0,8,11
38,9,1,50.93333333333333,24.633333333333333,0,9,12
38,10,1,63.666666666666664,24.0,0,10,13
38,11,1,24.96153846153846,27.884615384615383,0,11,14
38,12,1,87.0,31.0,0,12,15
38,13,1,76.4,33.4,0,13,16
38,14,1,16.55,35.25,0,14,17
38,15,1,40.5,36.0,0,15,18
38,16,1,5.592592592592593,36.333333333333336,0,16,19
38,17,1,60.285714285714285,40.5,0,17,21
38,18,1,84.52631578947368,41.36842105263158,0,18,22
38,19,1,75.5,44.5,0,19,23
38,20,1,42.285714285714285,45.5,0,20,24
38,21,1,17.41176470588235,47.11764705882353,0,21,25
38,22,1,51.4,47.6,0,22,26
38,23,1,59.88235294117647,50.588235294117645,0,23,27
38,24,1,39.666666666666664,54.333333333333336,0,24,28
38,25,1,91.3157894736842,56.05263157894737,0,25,29
38,26,1,27.5,56.5,0,26,30
38,27,1,49.375,59.1875,0,27,31
38,28,1,62.758620689655174,61.03448275862069,0,28,33
38,29,1,92.0,64.5,0,29,34
38,30,1,11.911764705882353,65.32352941176471,0,30,35
38,31,1,43.96296296296296,68.44444444444444,0,31,37
38,32,1,63.22222222222222,68.61111111111111,0,32,38
38,33,1,84.77777777777777,68.5,0,33,39
38,34,1,52.45454545454545,69.5909090909091,0,34,40
38,35,1,91.91666666666667,75.16666666666667,0,35,42
38,36,1,42.21052631578947,78.0,0,36,43
38,37,1,11.36,78.92,0,37,44
38,38,1,30.77777777777778,84.5,0,38,46
38,39,1,43.11764705882353,86.82352941176471,0,39,47
38,40,1,8.75,89.05,0,40,48
38,41,1,20.375,89.75,0,41,49
38,42,1,37.0,92.5,0,42,50
39,1,1,43.421052631578945,8.105263157894736,0,1,1
39,2,1,62.5,10.0,0,2,2
39,3,1,69.3,13.85,0,3,4
39,4,1,32.666666666666664,14.76923076923077,0,4,6
39,5,1,52.61904761904762,15.571428571428571,0,5,7
39,6,1,18.470588235294116,16.647058823529413,0,6,8
39,7,1,13.473684210526315,23.36842105263158,0,7,10
39,8,1,44.0,24.136363636363637,0,8,11
39,9,1,73.28571428571429,23.5,0,9,12
39,10,1,25.09090909090909,28.09090909090909,0,10,13
39,11,1,55.4375,29.3125,0,11,14
39,12,1,64.11111111111111,28.37037037037037,0,12,15
39,13,1,74.5,31.714285714285715,0,13,16
39,14,1,87.6842105263158,32.8421052631579,0,14,17
39,15,1,12.5,34.5,0,15,18
39,16,1,28.705882352941178,37.294117647058826,0,16,19
39,17,1,52.09090909090909,38.5,0,17,21
39,18,1,71.73684210526316,41.8421052631579,0,18,22
39,19,1,82.5,43.0,0,19,23
39,20,1,11.647058823529411,47.470588235294116,0,20,25
39,21,1,14.789473684210526,57.63157894736842,0,21,28
39,22,1,70.4375,57.25,0,22,29
39,23,1,44.51851851851852,64.14814814814815,0,23,31
39,24,1,22.19047619047619,64.0952380952381,0,24,32
39,25,1,62.285714285714285,65.57142857142857,0,25,33
39,26,1,77.44,66.12,0,26,34
39,27,1,36.63157894736842,70.05263157894737,0,27,35
39,28,1,25.0,72.5,0,28,36
39,29,1,56.46666666666667,72.33333333333333,0,29,37
39,30,1,90.5,73.5,0,30,38
39,31,1,48.875,77.66666666666667,0,31,39
39,32,1,79.1,81.95,0,32,40
39,33,1,36.19047619047619,87.66666666666667,0,33,41
39,34,1,80.5,93.0,0,34,44
40,1,1,9.4,7.6,0,1,1
40,2,1,53.19230769230769,11.23076923076923,0,2,4
40,3,1,16.88235294117647,13.411764705882353,0,3,5
40,4,1,5.473684210526316,17.63157894736842,0,4,7
40,5,1,60.3125,19.875,0,5,8
40,6,1,75.34615384615384,20.346153846153847,0,6,9
40,7,1,21.88888888888889,22.72222222222222,0,7,10
40,8,1,36.5,24.77777777777778,0,8,11
40,9,1,67.5,28.0,0,9,12
40,10,1,9.7,29.9,0,10,13
40,11,1,79.22727272727273,35.40909090909091,0,11,15
40,12,1,30.157894736842106,37.8421052631579,0,12,16
40,13,1,12.0,40.5,0,13,17
40,14,1,72.95,39.9,0,14,18
40,15,1,49.75,49.15,0,15,21
40,16,1,39.0,50.64705882352941,0,16,22
40,17,1,14.916666666666666,52.083333333333336,0,17,23
40,18,1,62.5625,53.75,0,18,24
40,19,1,24.285714285714285,57.5,0,19,25
40,20,1,72.9090909090909,56.63636363636363,0,20,26
40,21,1,82.22222222222223,56.5,0,21,27
40,22,1,57.714285714285715,59.5,0,22,28
40,23,1,47.88235294117647,60.588235294117645,0,23,29
40,24,1,10.105263157894736,67.42105263157895,0,24,30
40,25,1,31.61764705882353,68.52941176470588,0,25,31
40,26,1,71.5,67.5,0,26,32
40,27,1,84.75,66.625,0,27,33
40,28,1,54.72727272727273,68.54545454545455,0,28,34
40,29,1,92.0,70.5,0,29,35
40,30,1,22.333333333333332,74.33333333333333,0,30,36
40,31,1,64.57142857142857,74.57142857142857,0,31,37
40,32,1,5.894736842105263,76.57894736842105,0,32,38
40,33,1,14.0,77.0,0,33,39
40,34,1,68.88235294117646,83.58823529411765,0,34,42
40,35,1,19.77777777777778,85.5,0,35,43
40,36,1,9.68,89.08,0,36,44
40,37,1,62.666666666666664,90.14285714285714,0,37,45
40,38,1,89.525,88.45,0,38,46
40,39,1,74.5625,90.75,0,39,47
41,1,1,47.5,5.8,0,1,1
41,2,1,65.5,7.222222222222222,0,2,2
41,3,1,88.89473684210526,8.421052631578947,0,3,3
41,4,1,16.384615384615383,9.615384615384615,0,4,4
41,5,1,40.80952380952381,13.952380952380953,0,5,5
41,6,1,54.6,14.4,0,6,7
41,7,1,71.68181818181819,17.363636363636363,0,7,8
41,8,1,91.625,17.75,0,8,9
41,9,1,14.5,20.0,0,9,10
41,10,1,48.8125,21.625,0,10,11
41,11,1,54.0,24.842105263157894,0,11,13
41,12,1,73.25,34.4,0,12,18
41,13,1,51.583333333333336,35.333333333333336,0,13,19
41,14,1,77.10526315789474,41.8421052631579,0,14,20
41,15,1,60.64705882352941,42.529411764705884,0,15,21
41,16,1,82.3913043478261,43.21739130434783,0,16,22
41,17,1,36.95,44.1,0,17,23
41,18,1,49.89473684210526,46.578947368421055,0,18,24
41,19,1,67.85714285714286,47.142857142857146,0,19,25
41,20,1,21.11764705882353,48.588235294117645,0,20,26
41,21,1,5.066666666666666,52.2,0,21,27
41,22,1,88.5,53.5,0,22,28
41,23,1,37.89473684210526,57.421052631578945,0,23,29
41,24,1,57.607142857142854,56.714285714285715,0,24,30
41,25,1,69.6923076923077,59.5,0,25,31
41,26,1,24.105263157894736,60.421052631578945,0,26,32
41,27,1,10.277777777777779,61.111111111111114,0,27,33
41,28,1,48.19047619047619,64.04761904761905,0,28,34
41,29,1,84.47368421052632,63.63157894736842,0,29,35
41,30,1,63.5625,68.625,0,30,36
41,31,1,34.88,70.44,0,31,37
41,32,1,17.333333333333332,72.14285714285714,0,32,38
41,33,1,72.13333333333334,72.53333333333333,0,33,39
41,34,1,88.7,75.9,0,34,40
41,35,1,67.28571428571429,77.5,0,35,42
41,36,1,9.75,80.25,0,36,43
41,37,1,78.0,83.0,0,37,44
41,38,1,90.77777777777777,86.5,0,38,46
42,1,1,61.4,6.6,0,1,1
42,2,1,29.1875,11.375,0,2,2
42,3,1,42.125,11.0,0,3,3
42,4,1,53.421052631578945,11.105263157894736,0,4,4
42,5,1,14.608695652173912,17.91304347826087,0,5,5
42,6,1,64.4,19.6,0,6,6
42,7,1,26.74074074074074,20.814814814814813,0,7,7
42,8,1,43.25,24.05,0,8,10
42,9,1,5.733333333333333,28.333333333333332,0,9,11
42,10,1,67.6470588235294,30.470588235294116,0,10,14
42,11,1,87.6,36.4,0,11,15
42,12,1,91.6,37.4,0,12,16
42,13,1,50.45,37.25,0,13,17
42,14,1,68.11764705882354,40.588235294117645,0,14,19
42,15,1,14.0,41.5,0,15,20
42,16,1,59.8,41.86666666666667,0,16,21
42,17,1,42.88235294117647,50.411764705882355,0,17,22
42,18,1,66.5,53.77777777777778,0,18,23
42,19,1,18.0,57.0,0,19,24
42,20,1,37.5,57.5,0,20,25
42,21,1,49.35294117647059,58.529411764705884,0,21,26
42,22,1,5.294117647058823,63.11764705882353,0,22,27
42,23,1,71.5,63.285714285714285,0,23,28
42,24,1,63.65,64.9,0,24,29
42,25,1,24.88235294117647,65.58823529411765,0,25,30
42,26,1,35.714285714285715,70.5,0,26,31
42,27,1,91.71428571428571,71.5,0,27,32
42,28,1,5.0,80.5,0,28,33
42,29,1,76.96153846153847,79.6923076923077,0,29,34
42,30,1,92.5,83.5,0,30,35
42,31,1,57.0,85.33333333333333,0,31,36
42,32,1,66.75,86.625,0,32,37
42,33,1,27.0,87.91666666666667,0,33,38
42,34,1,46.904761904761905,91.71428571428571,0,34,39
42,35,1,39.5,93.5,0,35,40
43,1,1,88.0,5.636363636363637,0,1,1
43,2,1,76.1,6.95,0,2,2
43,3,1,13.68,8.16,0,3,3
43,4,1,40.0,8.5,0,4,4
43,5,1,28.473684210526315,12.631578947368421,0,5,6
43,6,1,83.46666666666667,14.866666666666667,0,6,7
43,7,1,7.705882352941177,17.705882352941178,0,7,8
43,8,1,44.888888888888886,17.72222222222222,0,8,9
43,9,1,59.5,19.77777777777778,0,9,10
43,10,1,16.11764705882353,21.41176470588235,0,10,11
43,11,1,90.5,23.0,0,11,12
43,12,1,32.7,24.9,0,12,13
43,13,1,11.285714285714286,26.5,0,13,14
43,14,1,22.09090909090909,32.09090909090909,0,14,16
43,15,1,53.0,33.0,0,15,17
43,16,1,35.142857142857146,35.476190476190474,0,16,18
43,17,1,72.75,44.15,0,17,23
43,18,1,38.09090909090909,47.09090909090909,0,18,25
43,19,1,85.58823529411765,48.88235294117647,0,19,26
43,20,1,13.5,50.285714285714285,0,20,27
43,21,1,47.285714285714285,52.5,0,21,28
43,22,1,80.73333333333333,54.666666666666664,0,22,29
43,23,1,70.88235294117646,55.588235294117645,0,23,30
43,24,1,17.77777777777778,57.5,0,24,31
43,25,1,32.90909090909091,62.18181818181818,0,25,32
43,26,1,54.529411764705884,63.61764705882353,0,26,33
43,27,1,77.8695652173913,63.56521739130435,0,27,34
43,28,1,15.11111111111111,69.4074074074074,0,28,35
43,29,1,45.5,69.5,0,29,37
43,30,1,87.57142857142857,69.57142857142857,0,30,38
43,31,1,28.894736842105264,71.57894736842105,0,31,39
43,32,1,37.125,71.875,0,32,40
43,33,1,21.695652173913043,79.30434782608695,0,33,42
43,34,1,91.5,78.71428571428571,0,34,43
43,35,1,42.64705882352941,80.47058823529412,0,35,44
43,36,1,32.76923076923077,84.11538461538461,0,36,45
43,37,1,85.82608695652173,85.0,0,37,46
43,38,1,70.63157894736842,90.21052631578948,0,38,47
44,1,1,68.33333333333333,6.666666666666667,0,1,1
44,2,1,35.26923076923077,7.653846153846154,0,2,2
44,3,1,92.0,10.5,0,3,3
44,4,1,14.423076923076923,9.423076923076923,0,4,4
44,5,1,79.89473684210526,11.421052631578947,0,5,5
44,6,1,52.57142857142857,18.678571428571427,0,6,6
44,7,1,43.1,18.55,0,7,7
44,8,1,15.411764705882353,20.88235294117647,0,8,8
44,9,1,35.45,21.45,0,9,9
44,10,1,67.43333333333334,21.766666666666666,0,10,10
44,11,1,25.0,26.5,0,11,11
44,12,1,39.666666666666664,28.142857142857142,0,12,12
44,13,1,48.5,28.5,0,13,13
44,14,1,78.97368421052632,30.105263157894736,0,14,14
44,15,1,4.909090909090909,32.63636363636363,0,15,15
44,16,1,16.833333333333332,38.333333333333336,0,16,16
44,17,1,36.94444444444444,38.111111111111114,0,17,17
44,18,1,47.5,38.875,0,18,18
44,19,1,55.5,39.5,0,19,19
44,20,1,26.210526315789473,41.0,0,20,20
44,21,1,69.21739130434783,39.95652173913044,0,21,21
44,22,1,62.75,47.5625,0,22,22
44,23,1,20.05,47.9,0,23,23
44,24,1,52.5,49.0,0,24,24
44,25,1,65.25,58.45,0,25,28
44,26,1,49.5,59.0,0,26,29
44,27,1,77.95238095238095,62.80952380952381,0,27,30
44,28,1,39.5,66.0,0,28,31
44,29,1,54.94444444444444,66.88888888888889,0,29,32
44,30,1,66.0909090909091,69.0909090909091,0,30,33
44,31,1,56.3,79.75,0,31,38
44,32,1,60.21739130434783,87.6086956521739,0,32,41
44,33,1,24.11764705882353,89.41176470588235,0,33,42
44,34,1,12.5,93.0,0,34,44
45,1,1,13.5,7.5,0,1,2
45,2,1,36.5625,12.25,0,2,3
45,3,1,41.5,21.785714285714285,0,3,5
45,4,1,51.22222222222222,24.11111111111111,0,4,7
45,5,1,5.894736842105263,25.42105263157895,0,5,8
45,6,1,60.3,31.9,0,6,11
45,7,1,25.5,33.5,0,7,12
45,8,1,90.26666666666667,35.93333333333333,0,8,14
45,9,1,68.55555555555556,39.44444444444444,0,9,16
45,10,1,43.35294117647059,41.470588235294116,0,10,17
45,11,1,64.25,41.625,0,11,18
45,12,1,87.58823529411765,47.88235294117647,0,12,19
45,13,1,25.75,49.25,0,13,20
45,14,1,4.928571428571429,53.857142857142854,0,14,21
45,15,1,78.52631578947368,52.8421052631579,0,15,22
45,16,1,16.4,57.6,0,16,24
45,17,1,92.0909090909091,61.63636363636363,0,17,25
45,18,1,39.2962962962963,62.333333333333336,0,18,26
45,19,1,35.0,63.766666666666666,0,19,27
45,20,1,15.407407407407407,69.44444444444444,0,20,29
45,21,1,52.08695652173913,71.3913043478261,0,21,30
45,22,1,60.8235294117647,78.05882352941177,0,22,32
45,23,1,21.5,79.22222222222223,0,23,33
45,24,1,92.2,81.5,0,24,34
45,25,1,41.44,84.28,0,25,36
45,26,1,14.857142857142858,88.0,0,26,37
45,27,1,48.5,92.71428571428571,0,27,38
45,28,1,73.33333333333333,93.11111111111111,0,28,39
46,1,1,45.46153846153846,6.153846153846154,0,1,1
46,2,1,49.5,6.0,0,2,2
46,3,1,30.4,9.6,0,3,4
46,4,1,66.21052631578948,14.0,0,4,5
46,5,1,59.81818181818182,24.90909090909091,0,5,11
46,6,1,78.25,27.416666666666668,0,6,12
46,7,1,88.42105263157895,32.10526315789474,0,7,13
46,8,1,56.476190476190474,37.857142857142854,0,8,16
46,9,1,70.8695652173913,38.47826086956522,0,9,17
46,10,1,38.72727272727273,42.22727272727273,0,10,18
46,11,1,26.166666666666668,47.72222222222222,0,11,19
46,12,1,66.5,49.5,0,12,20
46,13,1,12.631578947368421,50.526315789473685,0,13,21
46,14,1,48.82608695652174,51.0,0,14,22
46,15,1,84.77777777777777,52.5,0,15,23
46,16,1,57.76923076923077,59.73076923076923,0,16,25
46,17,1,69.58823529411765,59.88235294117647,0,17,26
46,18,1,78.61111111111111,61.72222222222222,0,18,27
46,19,1,91.25,62.625,0,19,28
46,20,1,42.1578947368421,63.8421052631579,0,20,29
46,21,1,8.4,67.6,0,21,30
46,22,1,66.875,68.5,0,22,31
46,23,1,42.166666666666664,78.72222222222223,0,23,32
46,24,1,51.75,80.75,0,24,33
46,25,1,31.61904761904762,81.57142857142857,0,25,34
46,26,1,63.11764705882353,84.58823529411765,0,26,35
46,27,1,74.33333333333333,86.125,0,27,36
47,1,1,51.5,6.285714285714286,0,1,2
47,2,1,37.75,6.95,0,2,3
47,3,1,67.11538461538461,15.0,0,3,4
47,4,1,55.72222222222222,16.27777777777778,0,4,5
47,5,1,45.94117647058823,16.764705882352942,0,5,7
47,6,1,32.0,22.0,0,6,8
47,7,1,79.19047619047619,26.047619047619047,0,7,10
47,8,1,51.5,28.0,0,8,11
47,9,1,71.8695652173913,29.695652173913043,0,9,12
47,10,1,90.95,34.1,0,10,13
47,11,1,11.470588235294118,34.64705882352941,0,11,14
47,12,1,51.3125,35.4375,0,12,15
47,13,1,63.0,39.0,0,13,16
47,14,1,14.777777777777779,46.5,0,14,19
47,15,1,4.75,49.083333333333336,0,15,20
47,16,1,28.483870967741936,50.096774193548384,0,16,21
47,17,1,49.63157894736842,51.21052631578947,0,17,22
47,18,1,68.4,51.6,0,18,23
47,19,1,87.13636363636364,53.04545454545455,0,19,24
47,20,1,57.875,53.208333333333336,0,20,25
47,21,1,88.42857142857143,57.714285714285715,0,21,26
47,22,1,15.75,56.625,0,22,27
47,23,1,4.8,61.5,0,23,28
47,24,1,42.77777777777778,63.5,0,24,30
47,25,1,32.857142857142854,67.33333333333333,0,25,31
47,26,1,12.117647058823529,68.41176470588235,0,26,32
47,27,1,81.5,73.5,0,27,33
47,28,1,52.19047619047619,77.23809523809524,0,28,35
47,29,1,67.23529411764706,79.94117647058823,0,29,36
47,30,1,43.708333333333336,84.58333333333333,0,30,37
47,31,1,26.90909090909091,87.0909090909091,0,31,38
47,32,1,85.94117647058823,89.23529411764706,0,32,39
47,33,1,90.36363636363636,88.9090909090909,0,33,40
47,34,1,12.157894736842104,90.84210526315789,0,34,41
48,1,1,26.0,6.0,0,1,1
48,2,1,34.21052631578947,9.0,0,2,2
48,3,1,19.5,14.5,0,3,3
48,4,1,46.36842105263158,18.473684210526315,0,4,4
48,5,1,11.125,23.166666666666668,0,5,5
48,6,1,62.5,23.0,0,6,6
48,7,1,23.46153846153846,27.307692307692307,0,7,7
48,8,1,55.0,28.5,0,8,8
48,9,1,41.0,29.0,0,9,10
48,10,1,69.26315789473684,31.68421052631579,0,10,11
48,11,1,13.916666666666666,36.833333333333336,0,11,12
48,12,1,52.411764705882355,37.88235294117647,0,12,13
48,13,1,26.75,38.75,0,13,14
48,14,1,87.11764705882354,43.588235294117645,0,14,16
48,15,1,34.25,45.25,0,15,17
48,16,1,15.0,50.0,0,16,18
48,17,1,58.4,53.22857142857143,0,17,19
48,18,1,83.85714285714286,60.42857142857143,0,18,20
48,19,1,46.6551724137931,61.724137931034484,0,19,21
48,20,1,18.321428571428573,64.35714285714286,0,20,22
48,21,1,8.352941176470589,67.52941176470588,0,21,24
48,22,1,58.5,68.5,0,22,25
48,23,1,91.71428571428571,67.5,0,23,26
48,24,1,46.0,76.5,0,24,28
48,25,1,30.0,77.5,0,25,29
48,26,1,76.41176470588235,79.88235294117646,0,26,30
48,27,1,89.22222222222223,80.5,0,27,31
48,28,1,78.84210526315789,88.84210526315789,0,28,34
48,29,1,51.5,90.0,0,29,36
48,30,1,32.5,93.0,0,30,37
48,31,1,91.5,93.5,0,31,38
49,1,1,92.5,6.5,0,1,1
49,2,1,64.04,6.92,0,2,2
49,3,1,82.38461538461539,12.192307692307692,0,3,3
49,4,1,62.81818181818182,12.272727272727273,0,4,4
49,5,1,23.11764705882353,14.411764705882353,0,5,7
49,6,1,42.391304347826086,18.0,0,6,8
49,7,1,73.77777777777777,21.5,0,7,9
49,8,1,44.5,22.25,0,8,10
49,9,1,87.84210526315789,24.157894736842106,0,9,11
49,10,1,26.866666666666667,25.233333333333334,0,10,12
49,11,1,56.523809523809526,24.904761904761905,0,11,13
49,12,1,42.90909090909091,29.0,0,12,14
49,13,1,65.0,29.5,0,13,15
49,14,1,92.06666666666666,30.666666666666668,0,14,16
49,15,1,17.894736842105264,32.578947368421055,0,15,17
49,16,1,74.5,33.5,0,16,18
49,17,1,38.68181818181818,36.31818181818182,0,17,19
49,18,1,64.33333333333333,38.0,0,18,20
49,19,1,51.91304347826087,39.43478260869565,0,19,21
49,20,1,8.90625,39.9375,0,20,22
49,21,1,74.77777777777777,42.05555555555556,0,21,23
49,22,1,29.571428571428573,42.142857142857146,0,22,24
49,23,1,86.91666666666667,44.416666666666664,0,23,25
49,24,1,88.38888888888889,49.05555555555556,0,24,26
49,25,1,79.5,50.22222222222222,0,25,27
49,26,1,53.36842105263158,50.473684210526315,0,26,28
49,27,1,39.47826086956522,58.91304347826087,0,27,29
49,28,1,17.77777777777778,61.5,0,28,31
49,29,1,27.470588235294116,62.35294117647059,0,29,32
49,30,1,52.411764705882355,63.88235294117647,0,30,33
49,31,1,83.52173913043478,65.1304347826087,0,31,34
49,32,1,52.6,73.6,0,32,36
49,33,1,43.526315789473685,78.57894736842105,0,33,39
49,34,1,88.10714285714286,79.82142857142857,0,34,40
49,35,1,52.5,85.22222222222223,0,35,41
49,36,1,42.5,84.71428571428571,0,36,42
49,37,1,17.5,89.0,0,37,44
49,38,1,67.1,90.05,0,38,45
50,1,1,34.733333333333334,8.366666666666667,0,1,3
50,2,1,77.5,9.5,0,2,4
50,3,1,22.727272727272727,11.045454545454545,0,3,5
50,4,1,48.588235294117645,14.882352941176471,0,4,6
50,5,1,56.8421052631579,17.157894736842106,0,5,8
50,6,1,31.63157894736842,21.789473684210527,0,6,9
50,7,1,87.07142857142857,26.107142857142858,0,7,10
50,8,1,71.92,27.56,0,8,11
50,9,1,76.8,28.5,0,9,12
50,10,1,45.333333333333336,32.0,0,10,13
50,11,1,37.0,33.89473684210526,0,11,14
50,12,1,57.78260869565217,33.69565217391305,0,12,15
50,13,1,18.818181818181817,35.63636363636363,0,13,16
50,14,1,6.333333333333333,41.0,0,14,17
50,15,1,68.14814814814815,41.074074074074076,0,15,18
50,16,1,40.714285714285715,43.5,0,16,19
50,17,1,18.27777777777778,47.388888888888886,0,17,20
50,18,1,32.95,54.25,0,18,21
50,19,1,92.55555555555556,58.22222222222222,0,19,22
50,20,1,54.09090909090909,59.95454545454545,0,20,23
50,21,1,44.5,64.5,0,21,24
50,22,1,68.5,67.5,0,22,25
50,23,1,29.64,68.16,0,23,26
50,24,1,88.1923076923077,69.65384615384616,0,24,27
50,25,1,52.46666666666667,73.13333333333334,0,25,28
50,26,1,42.38095238095238,77.23809523809524,0,26,29
50,27,1,86.04,79.64,0,27,30
50,28,1,58.5,81.22222222222223,0,28,31
50,29,1,74.1304347826087,83.47826086956522,0,29,32
50,30,1,48.5625,86.75,0,30,33
50,31,1,40.68181818181818,89.36363636363636,0,31,34
50,32,1,4.5,90.5,0,32,35
50,33,1,22.789473684210527,92.0,0,33,37
51,1,1,7.416666666666667,5.833333333333333,0,1,1
51,2,1,48.77777777777778,10.5,0,2,2
51,3,1,36.72222222222222,14.11111111111111,0,3,3
51,4,1,60.916666666666664,13.25,0,4,4
51,5,1,90.1875,15.9375,0,5,6
51,6,1,25.88888888888889,17.88888888888889,0,6,7
51,7,1,46.857142857142854,19.857142857142858,0,7,8
51,8,1,51.8235294117647,21.176470588235293,0,8,9
51,9,1,28.57894736842105,22.31578947368421,0,9,10
51,10,1,4.8,26.5,0,10,11
51,11,1,20.75,29.75,0,11,12
51,12,1,73.77777777777777,34.388888888888886,0,12,13
51,13,1,54.46666666666667,35.86666666666667,0,13,14
51,14,1,33.4,37.4,0,14,15
51,15,1,62.23076923076923,37.07692307692308,0,15,16
51,16,1,81.5,38.285714285714285,0,16,17
51,17,1,46.1,40.2,0,17,18
51,18,1,75.93333333333334,44.6,0,18,20
51,19,1,34.23809523809524,47.38095238095238,0,19,21
51,20,1,58.15384615384615,50.80769230769231,0,20,22
51,21,1,88.25,51.95,0,21,24
51,22,1,11.166666666666666,58.888888888888886,0,22,25
51,23,1,21.047619047619047,59.61904761904762,0,23,27
51,24,1,43.61538461538461,63.38461538461539,0,24,28
51,25,1,8.5,69.5,0,25,30
51,26,1,29.5,70.22222222222223,0,26,31
51,27,1,46.375,72.75,0,27,32
51,28,1,92.0,72.5,0,28,33
51,29,1,76.5,75.5,0,29,34
51,30,1,54.5,76.5,0,30,35
51,31,1,63.5,76.5,0,31,36
51,32,1,34.06666666666667,78.26666666666667,0,32,37
51,33,1,92.55555555555556,85.77777777777777,0,33,39
51,34,1,52.04761904761905,87.19047619047619,0,34,40
51,35,1,77.8,86.76,0,35,41
51,36,1,33.45454545454545,89.18181818181819,0,36,42
51,37,1,35.7,91.75,0,37,43
51,38,1,10.875,92.75,0,38,44
52,1,1,84.84210526315789,6.842105263157895,0,1,1
52,2,1,26.772727272727273,7.590909090909091,0,2,2
52,3,1,32.53846153846154,8.384615384615385,0,3,3
52,4,1,78.4,9.066666666666666,0,4,4
52,5,1,70.75,9.95,0,5,5
52,6,1,71.15789473684211,19.473684210526315,0,6,6
52,7,1,12.107142857142858,22.5,0,7,8
52,8,1,35.0,23.0,0,8,9
52,9,1,43.11764705882353,23.58823529411765,0,9,10
52,10,1,21.5,26.22222222222222,0,10,11
52,11,1,61.95,29.15,0,11,12
52,12,1,40.75,31.75,0,12,13
52,13,1,50.888888888888886,32.111111111111114,0,13,14
52,14,1,88.3,35.75,0,14,15
52,15,1,29.88235294117647,36.588235294117645,0,15,16
